,price
5348,104.91832
5349,86.21442
5350,72.41582
5351,79.27001
5352,66.52025
5353,59.84837
5354,56.64216
5355,57.90778
5356,60.29307
5357,75.5307
5358,61.54183
5359,55.92811
5360,55.69186
5361,57.84221
5362,62.72056
5363,70.00439
5364,65.93639
5365,81.29445
5366,80.92837
5367,75.76656
5368,88.94782
5369,121.60022
5370,146.64723
5371,109.74669
5372,105.82953
5373,85.64152
5374,79.54999
5375,81.66052
5376,71.32474
5377,64.10273
5378,59.61652
5379,60.55945
5380,82.10645
5381,72.24446
5382,59.7668
5383,53.24173
5384,52.07625
5385,51.99629
5386,52.12492
5387,58.90339
5388,51.61312
5389,61.42682
5390,72.58396
5391,65.04156
5392,59.42668
5393,95.45272
5394,126.44486
5395,95.74555
5396,91.5845
5397,83.89746
5398,84.91883
5399,83.82373
5400,75.7715
5401,69.80398
5402,63.95754
5403,67.0307
5404,68.00514
5405,55.90513
5406,52.21345
5407,43.58897
5408,41.6224
5409,38.43535
5410,40.7791
5411,37.76777
5412,50.61636
5413,60.40193
5414,56.20123
5415,62.81639
5416,55.18315
5417,80.37028
5418,99.14418
5419,91.2427
5420,81.97765
5421,88.60902
5422,85.42344
5423,75.0183
5424,68.90473
5425,62.2598
5426,59.06047
5427,57.70629
5428,56.29475
5429,53.70584
5430,49.36989
5431,42.70362
5432,40.6937
5433,44.44074
5434,48.19951
5435,51.04643
5436,55.46937
5437,56.87826
5438,66.93378
5439,67.26088
5440,71.65104
5441,87.43258
5442,94.73994
5443,94.40368
5444,82.31779
5445,75.70666
5446,72.95894
5447,73.85628
5448,67.05273
5449,61.69571
5450,58.98027
5451,60.00245
5452,63.07214
5453,63.78353
5454,57.86886
5455,51.124
5456,51.49122
5457,55.20661
5458,58.84976
5459,62.38408
5460,64.83449
5461,56.02139
5462,64.53052
5463,46.81963
5464,67.79168
5465,95.01149
5466,103.63439
5467,89.46967
5468,79.2365
5469,79.93524
5470,71.61452
5471,73.39926
5472,66.80534
5473,62.34723
5474,59.67607
5475,66.24715
5476,70.11352
5477,68.51181
5478,62.223
5479,52.85256
5480,49.30869
5481,50.15214
5482,52.44201
5483,58.08095
5484,62.35058
5485,62.73717
5486,64.22796
5487,67.16245
5488,71.11686
5489,85.67989
5490,100.44634
5491,94.1198
5492,82.18644
5493,76.28779
5494,66.81013
5495,62.3362
5496,57.25093
5497,53.06214
5498,52.16698
5499,55.7365
5500,55.11452
5501,58.99924
5502,55.23923
5503,47.06302
5504,44.19707
5505,43.55976
5506,41.72047
5507,46.34748
5508,47.49072
5509,51.15269
5510,54.22325
5511,54.21082
5512,58.37381
5513,67.91875
5514,79.90921
5515,74.67797
5516,72.62114
5517,65.6349
5518,73.48267
5519,56.42624
5520,51.68262
5521,49.39068
5522,48.94444
5523,72.92584
5524,54.46577
5525,55.45484
5526,50.64374
5527,42.3928
5528,40.918
5529,39.85185
5530,37.1647
5531,39.84305
5532,39.25701
5533,42.85741
5534,50.01506
5535,49.8485
5536,55.70873
5537,64.41375
5538,81.4088
5539,69.10305
5540,66.29579
5541,59.43136
5542,58.31355
5543,48.48088
5544,48.18015
5545,46.69844
5546,46.46055
5547,49.18539
5548,51.57407
5549,53.28496
5550,47.42441
5551,40.24234
5552,36.02184
5553,26.77158
5554,31.88462
5555,34.11783
5556,33.44919
5557,39.52549
5558,47.22857
5559,48.73431
5560,56.4487
5561,63.11098
5562,68.73191
5563,60.63218
5564,60.6827
5565,59.94468
5566,53.38817
5567,46.57647
5568,46.2811
5569,44.60218
5570,43.07304
5571,44.76399
5572,48.59582
5573,46.76875
5574,41.8843
5575,35.2623
5576,27.61986
5577,21.15721
5578,18.83696
5579,23.67986
5580,25.02622
5581,12.39781
5582,26.41991
5583,28.36642
5584,40.25179
5585,42.27241
5586,51.97348
5587,45.91224
5588,45.20307
5589,46.19183
5590,47.14458
5591,43.7963
5592,44.38086
5593,43.26426
5594,41.06492
5595,41.8243
5596,41.82401
5597,43.73667
5598,40.54243
5599,31.04325
5600,28.67859
5601,25.8215
5602,25.66334
5603,26.28021
5604,29.42857
5605,35.70758
5606,36.68786
5607,37.59405
5608,46.63659
5609,52.66732
5610,61.08596
5611,57.03329
5612,54.22244
5613,50.58602
5614,47.12306
5615,49.40335
5616,45.604
5617,44.35198
5618,44.04011
5619,46.63173
5620,51.14923
5621,52.40367
5622,49.62896
5623,41.16163
5624,39.09385
5625,35.56055
5626,35.00409
5627,37.00297
5628,39.81718
5629,43.92421
5630,45.97173
5631,47.17962
5632,52.63277
5633,62.91634
5634,72.42808
5635,63.40566
5636,57.68265
5637,54.30137
5638,49.64979
5639,48.00814
5640,46.72565
5641,45.27968
5642,45.03357
5643,46.33626
5644,51.10095
5645,52.63655
5646,48.56578
5647,41.06381
5648,38.93169
5649,34.52498
5650,30.96297
5651,35.77593
5652,39.38275
5653,43.92029
5654,46.45435
5655,48.44687
5656,55.47188
5657,64.89206
5658,72.80068
5659,62.74696
5660,60.52186
5661,54.53531
5662,52.30175
5663,50.32408
5664,48.81576
5665,48.50543
5666,47.03282
5667,47.48898
5668,51.78657
5669,54.58757
5670,51.85242
5671,43.98835
5672,43.13052
5673,41.33351
5674,39.92122
5675,42.61021
5676,45.6675
5677,49.38344
5678,52.34798
5679,54.32337
5680,57.92113
5681,75.53359
5682,76.87472
5683,62.98251
5684,57.96933
5685,53.27716
5686,53.03666
5687,52.17547
5688,50.06459
5689,49.46693
5690,50.66261
5691,50.94143
5692,54.45407
5693,57.78992
5694,54.89732
5695,45.72556
5696,44.04869
5697,44.34724
5698,46.5626
5699,48.7222
5700,50.58209
5701,54.14694
5702,54.89021
5703,56.60399
5704,66.11583
5705,86.58815
5706,100.36739
5707,79.10137
5708,68.7065
5709,57.04125
5710,56.87328
5711,56.73122
5712,53.53828
5713,52.99147
5714,52.20271
5715,52.86315
5716,56.2313
5717,59.24625
5718,57.1425
5719,47.33429
5720,45.40821
5721,46.46077
5722,47.66226
5723,53.87533
5724,59.64075
5725,63.58488
5726,63.08182
5727,65.72815
5728,74.15655
5729,126.75215
5730,116.31343
5731,93.34517
5732,81.79
5733,61.81982
5734,59.25427
5735,59.59068
5736,57.11276
5737,55.68223
5738,55.56775
5739,56.13423
5740,56.93694
5741,56.75321
5742,52.69512
5743,42.04015
5744,40.4826
5745,43.31861
5746,47.8663
5747,51.56915
5748,56.34288
5749,65.04729
5750,73.75672
5751,67.73407
5752,86.95308
5753,138.77164
5754,111.06515
5755,91.19464
5756,83.38085
5757,71.81474
5758,67.31516
5759,65.18762
5760,61.82908
5761,58.74475
5762,57.21889
5763,58.31662
5764,57.74099
5765,57.08673
5766,54.13937
5767,43.93421
5768,43.33259
5769,44.89439
5770,48.86377
5771,49.76722
5772,53.43117
5773,63.99627
5774,72.30994
5775,78.18246
5776,88.55574
5777,139.74059
5778,115.73219
5779,93.30995
5780,83.3639
5781,72.53431
5782,65.83516
5783,55.44461
5784,56.91145
5785,54.15812
5786,53.96428
5787,54.23261
5788,56.45325
5789,61.42975
5790,57.3736
5791,50.89501
5792,50.39523
5793,50.15386
5794,51.93861
5795,54.12146
5796,62.57203
5797,67.13511
5798,75.68383
5799,79.85906
5800,94.25315
5801,125
5802,111.51893
5803,95.63853
5804,73.7743
5805,70.1358
5806,64.51354
5807,56.85851
5808,54.41438
5809,53.83081
5810,53.80624
5811,53.91714
5812,55.36033
5813,58.69573
5814,53.73402
5815,48.95881
5816,48.83399
5817,47.952
5818,48.35755
5819,51.03653
5820,53.22537
5821,54.75342
5822,59.94313
5823,62.50838
5824,69.01141
5825,90.10688
5826,84.79439
5827,74.03555
5828,69.21299
5829,64.58274
5830,58.17163
5831,56.28591
5832,53.16192
5833,51.39773
5834,50.50316
5835,52.65161
5836,56.84686
5837,62.54439
5838,57.02915
5839,46.76097
5840,45.61469
5841,43.27955
5842,38.88151
5843,41.26217
5844,44.06026
5845,46.89992
5846,48.81447
5847,51.86641
5848,60.61805
5849,76.0643
5850,84.19908
5851,70.07093
5852,64.03481
5853,59.44362
5854,56.5461
5855,54.86521
5856,53.96952
5857,53.18083
5858,52.93668
5859,54.95994
5860,57.56575
5861,66.28329
5862,56.30164
5863,46.84776
5864,44.08796
5865,42.76204
5866,41.73325
5867,42.27408
5868,45.21173
5869,50.00116
5870,52.68073
5871,54.91276
5872,61.59814
5873,77.33037
5874,80.84117
5875,69.58781
5876,65.37804
5877,60.94693
5878,55.98852
5879,56.30944
5880,58.54888
5881,53.39993
5882,52.03055
5883,53.29326
5884,56.53347
5885,62.30803
5886,52.54281
5887,43.54346
5888,41.88011
5889,41.78197
5890,42.1282
5891,41.18957
5892,44.88468
5893,47.21327
5894,53.17507
5895,55.99435
5896,67.42017
5897,85.71552
5898,87.37256
5899,72.59691
5900,66.04208
5901,62.70651
5902,58.26004
5903,55.6527
5904,55.5355
5905,53.99155
5906,53.31932
5907,53.71731
5908,55.97508
5909,55.72518
5910,50.9732
5911,41.57575
5912,29.99319
5913,34.54884
5914,40.91248
5915,40.3656
5916,45.27091
5917,50.7608
5918,54.89143
5919,60.44773
5920,75.182
5921,103.44789
5922,100.85124
5923,81.50963
5924,73.83312
5925,68.52083
5926,58.71889
5927,57.75815
5928,56.78797
5929,57.36839
5930,55.51828
5931,55.48771
5932,56.32206
5933,56.28741
5934,52.65208
5935,41.02583
5936,34.12608
5937,30.57846
5938,38.35122
5939,46.86283
5940,50.47434
5941,53.26388
5942,58.47037
5943,68.70053
5944,76.91395
5945,125.21506
5946,101.68622
5947,87.8778
5948,79.52031
5949,69.447
5950,62.51849
5951,58.46559
5952,57.90353
5953,55.68655
5954,54.16057
5955,55.39438
5956,56.85752
5957,57.29042
5958,52.42302
5959,41.87106
5960,38.27447
5961,44.00696
5962,47.1312
5963,52.34819
5964,55.52155
5965,63.24492
5966,68.67033
5967,81.09722
5968,96.01016
5969,137.88362
5970,103.38101
5971,89.00533
5972,81.79907
5973,67.07031
5974,63.33297
5975,62.80991
5976,56.57826
5977,57.04357
5978,56.67617
5979,57.0232
5980,61.37718
5981,78.77864
5982,68.41108
5983,52.89186
5984,51.59749
5985,49.81974
5986,53.16745
5987,61.30052
5988,71.5801
5989,73.10395
5990,76.81803
5991,85.1664
5992,92.60058
5993,143.0274
5994,128.33472
5995,85.26414
5996,89.10164
5997,79.32093
5998,69.87714
5999,87.62648
6000,83.37245
6001,76.35797
6002,74.31977
6003,81.98829
6004,97.24144
6005,101.04306
6006,97.79939
6007,74.55524
6008,73.33737
6009,79.68029
6010,83.80217
6011,87.21194
6012,90.61943
6013,97.48544
6014,86.36184
6015,99.17427
6016,148.62914
6017,273.90015
6018,199.95206
6019,148.79945
6020,120.07481
6021,104.82879
6022,101.45912
6023,109.16412
6024,100.64554
6025,92.4055
6026,87.47932
6027,102.02195
6028,117.27762
6029,116.17684
6030,123.63489
6031,96.37606
6032,84.32845
6033,91.94681
6034,95.19315
6035,97.17485
6036,98.97189
6037,104.66837
6038,95.90789
6039,124.24912
6040,227.82324
6041,509.80557
6042,313.6658
6043,162.27489
6044,124.76422
6045,113.5755
6046,118.91151
6047,82.68581
6048,78.7044
6049,73.53791
6050,73.22146
6051,76.10728
6052,80.66028
6053,99.13181
6054,76.28983
6055,60.38544
6056,58.06793
6057,58.63144
6058,61.82355
6059,65.43138
6060,69.86907
6061,72.81691
6062,72.54821
6063,77.49056
6064,90.29461
6065,144.14513
6066,140.32394
6067,114.24005
6068,97.19266
6069,88.55368
6070,84.61272
6071,70.85759
6072,68.28023
6073,66.87041
6074,65.65156
6075,65.03074
6076,66.23111
6077,73.5671
6078,62.85965
6079,52.4523
6080,46.09919
6081,49.03226
6082,53.94834
6083,58.03897
6084,59.30541
6085,64.09793
6086,66.22842
6087,70.7795
6088,87.18437
6089,114.92627
6090,103.43681
6091,94.48833
6092,89.89924
6093,79.00898
6094,75.83793
6095,68.52111
6096,69.21526
6097,67.88253
6098,67.68953
6099,67.65185
6100,66.26879
6101,67.60642
6102,68.86256
6103,47.80474
6104,41.89961
6105,43.57126
6106,51.85291
6107,55.91551
6108,58.97852
6109,61.19819
6110,64.64947
6111,68.43843
6112,88.81833
6113,113.77972
6114,104.53033
6115,88.41142
6116,83.53487
6117,68.90224
6118,68.79569
6119,67.59116
6120,64.58243
6121,61.94749
6122,61.17461
6123,65.79481
6124,65.50828
6125,80.21132
6126,67.40136
6127,56.58376
6128,55.7637
6129,55.75161
6130,58.37076
6131,62.03447
6132,66.36386
6133,73.67963
6134,77.60914
6135,87.4909
6136,97.50896
6137,153.06625
6138,114.76577
6139,100.62975
6140,87.92246
6141,77.85435
6142,71.77906
6143,66.87423
6144,66.40042
6145,64.05318
6146,63.63888
6147,63.36686
6148,67.13518
6149,80.26024
6150,70.17795
6151,53.42782
6152,42.50076
6153,51.81384
6154,50.82578
6155,59.92402
6156,62.61231
6157,75.4076
6158,69.72447
6159,77.30331
6160,88.22744
6161,104.85688
6162,100.32495
6163,94.63029
6164,83.11161
6165,78.5039
6166,71.90577
6167,66.04851
6168,64.28493
6169,63.12062
6170,62.84639
6171,63.82202
6172,67.92695
6173,77.70579
6174,67.80599
6175,52.83312
6176,47.57963
6177,48.90132
6178,49.56976
6179,55.96794
6180,61.82214
6181,65.53983
6182,67.6569
6183,65.21446
6184,73.53935
6185,106.2617
6186,94.63292
6187,101.4752
6188,82.32816
6189,72.47636
6190,63.53556
6191,68.78037
6192,64.73317
6193,63.48699
6194,62.67591
6195,66.52576
6196,70.42974
6197,77.38785
6198,65.28125
6199,52.85021
6200,47.75317
6201,39.61646
6202,39.55343
6203,52.76486
6204,54.42078
6205,61.46091
6206,66.33341
6207,68.93022
6208,75.42523
6209,85.46242
6210,89.74052
6211,74.87731
6212,69.59064
6213,71.01374
6214,65.61152
6215,63.33766
6216,62.15118
6217,64.89433
6218,62.68266
6219,66.20994
6220,68.57735
6221,70.97031
6222,67.64728
6223,53.68744
6224,50.44791
6225,44.73668
6226,39.1967
6227,41.67327
6228,50.68895
6229,58.98555
6230,63.1038
6231,67.57166
6232,76.00762
6233,100.33021
6234,92.64876
6235,79.16505
6236,75.43722
6237,75.57012
6238,71.0546
6239,65.92334
6240,64.96284
6241,62.85135
6242,61.87314
6243,62.15673
6244,63.10242
6245,64.96645
6246,59.83813
6247,43.28029
6248,35.40492
6249,34.75581
6250,31.11329
6251,32.43144
6252,34.43151
6253,30.50652
6254,44.13312
6255,50.57554
6256,70.89068
6257,83.24028
6258,85.08826
6259,71.64904
6260,70.21618
6261,68.81764
6262,65.92677
6263,61.00075
6264,58.35067
6265,56.80416
6266,56.76292
6267,56.08428
6268,58.63531
6269,58.87632
6270,54.61859
6271,31.07686
6272,34.77708
6273,17.46494
6274,14.84429
6275,15.31208
6276,15.2286
6277,19.43854
6278,28.27386
6279,45.08518
6280,68.43868
6281,73.32881
6282,69.92422
6283,75.1805
6284,71.98902
6285,68.8736
6286,64.13981
6287,61.15407
6288,60.66262
6289,59.99624
6290,61.11301
6291,62.46193
6292,68.30755
6293,76.14772
6294,68.98653
6295,53.39174
6296,44.2114
6297,36.88249
6298,36.48128
6299,48.04151
6300,57.78907
6301,63.26905
6302,71.10658
6303,73.57979
6304,81.96466
6305,98.59231
6306,83.38325
6307,81.95057
6308,69.72694
6309,76.2562
6310,72.67639
6311,70.16468
6312,66.37844
6313,63.65587
6314,63.33413
6315,66.07786
6316,69.6836
6317,78.51613
6318,70.8739
6319,57.09791
6320,47.39172
6321,47.01619
6322,53.42145
6323,59.40073
6324,67.14865
6325,78.59858
6326,64.80587
6327,71.30486
6328,88.17231
6329,157.34415
6330,139.80215
6331,93.6061
6332,81.04007
6333,80.91956
6334,77.45112
6335,66.5592
6336,65.33322
6337,63.27333
6338,61.29756
6339,62.61435
6340,67.54506
6341,72.80568
6342,63.18071
6343,48.84304
6344,37.82934
6345,37.31204
6346,42.08511
6347,48.02257
6348,56.78423
6349,64.95628
6350,77.96566
6351,79.77024
6352,73.16745
6353,117.11995
6354,90.54385
6355,81.36438
6356,70.64109
6357,73.76864
6358,69.09918
6359,63.17061
6360,61.02506
6361,57.51623
6362,56.5396
6363,57.47529
6364,60.41669
6365,69.82196
6366,62.8865
6367,50.10913
6368,42.71142
6369,39.45067
6370,44.30804
6371,50.28481
6372,52.87033
6373,62.4747
6374,66.31903
6375,63.51404
6376,73.09098
6377,95.62207
6378,85.85905
6379,80.5709
6380,76.76599
6381,69.72244
6382,65.36404
6383,61.94188
6384,58.45013
6385,55.51893
6386,55.2296
6387,57.27467
6388,62.87821
6389,67.46867
6390,63.31505
6391,51.76811
6392,44.23748
6393,34.11119
6394,38.4789
6395,44.26417
6396,44.63953
6397,49.55199
6398,56.65334
6399,59.37532
6400,55.5797
6401,85.66901
6402,77.01128
6403,74.28041
6404,72.53931
6405,69.03248
6406,67.28689
6407,64.52268
6408,62.30383
6409,62.5357
6410,60.49041
6411,59.79262
6412,61.47501
6413,63.49659
6414,58.69619
6415,49.68667
6416,39.56833
6417,29.62923
6418,31.12697
6419,37.36827
6420,45.9535
6421,50.44815
6422,57.58978
6423,60.52231
6424,63.18933
6425,80.23539
6426,73.07544
6427,69.45831
6428,64.16682
6429,65.20439
6430,62.92571
6431,58.13895
6432,57.0268
6433,57.28708
6434,56.75463
6435,57.75489
6436,59.74851
6437,61.10149
6438,53.96897
6439,40.48646
6440,22.37858
6441,21.59222
6442,21.16361
6443,34.30741
6444,28.66327
6445,39.12928
6446,48.72638
6447,51.95291
6448,64.7189
6449,73.35391
6450,71.15708
6451,68.06701
6452,66.58543
6453,63.95896
6454,58.64812
6455,57.24894
6456,54.49643
6457,53.25407
6458,53.21498
6459,54.21791
6460,60.12888
6461,66.13665
6462,61.03189
6463,52.8565
6464,45.63546
6465,35.13005
6466,26.58883
6467,29.58394
6468,31.35627
6469,32.39798
6470,47.07142
6471,56.14238
6472,66.51598
6473,83.11524
6474,76.89592
6475,69.27744
6476,67.02167
6477,66.82318
6478,59.5689
6479,56.13699
6480,54.87696
6481,53.15203
6482,52.15089
6483,53.84653
6484,60.66024
6485,72.55328
6486,66.46887
6487,53.53715
6488,44.62708
6489,35.54509
6490,32.07371
6491,27.12746
6492,27.77015
6493,33.02782
6494,44.71908
6495,55.7599
6496,68.51652
6497,84.64416
6498,81.01934
6499,70.79383
6500,68.94113
6501,67.10098
6502,64.29492
6503,62.08317
6504,58.87556
6505,56.93553
6506,56.01545
6507,57.14289
6508,67.43592
6509,82.18351
6510,81.9746
6511,62.87566
6512,52.84986
6513,42.78435
6514,41.59242
6515,36.86564
6516,42.9756
6517,52.20215
6518,56.77392
6519,66.34913
6520,77.84259
6521,87.42768
6522,83.07249
6523,75.26264
6524,77.56514
6525,71.81423
6526,67.75427
6527,63.88704
6528,62.70312
6529,59.97672
6530,56.99763
6531,60.17279
6532,66.14857
6533,73.41637
6534,68.61298
6535,54.55855
6536,38.75798
6537,37.08668
6538,31.44887
6539,34.06481
6540,40.6187
6541,50.33522
6542,55.60449
6543,66.34874
6544,85.6546
6545,111.74377
6546,93.42263
6547,80.74869
6548,78.19276
6549,72.44841
6550,68.70011
6551,64.44087
6552,60.86561
6553,59.65333
6554,58.10613
6555,60.26886
6556,62.93882
6557,70.4689
6558,68.3311
6559,56.80371
6560,47.80826
6561,40.63801
6562,39.54683
6563,51.59227
6564,49.74477
6565,57.17658
6566,59.01499
6567,68.52482
6568,87.31342
6569,84.86334
6570,89.15979
6571,79.42535
6572,78.72594
6573,71.14678
6574,65.75029
6575,66.272
6576,66.24456
6577,65.347
6578,61.07443
6579,62.18317
6580,64.5654
6581,68.85941
6582,65.78221
6583,55.71223
6584,47.58293
6585,41.78874
6586,37.57952
6587,42.51696
6588,46.47387
6589,52.31154
6590,62.0826
6591,69.78722
6592,71.80305
6593,79.79717
6594,87.61341
6595,79.24728
6596,77.83611
6597,74.65365
6598,66.9957
6599,66.8574
6600,66.09486
6601,62.28533
6602,61.44709
6603,62.79546
6604,65.2738
6605,66.94397
6606,61.26217
6607,48.86751
6608,27.64513
6609,23.04679
6610,28.268
6611,41.27097
6612,48.85289
6613,53.55744
6614,63.90846
6615,70.21057
6616,93.01785
6617,126.4113
6618,106.27831
6619,86.17442
6620,82.95502
6621,71.98675
6622,67.50309
6623,68.96719
6624,63.45392
6625,60.81741
6626,59.38088
6627,61.37987
6628,66.41222
6629,76.43761
6630,77.51882
6631,67.57114
6632,60.93135
6633,54.03572
6634,55.25054
6635,59.5819
6636,67.635
6637,74.72789
6638,81.28457
6639,93.13519
6640,113.84515
6641,140.2794
6642,109.48516
6643,98.86899
6644,91.95196
6645,82.49973
6646,76.607
6647,73.83953
6648,69.71685
6649,66.73316
6650,65.7571
6651,67.76959
6652,71.71911
6653,83.53763
6654,83.07378
6655,68.42695
6656,60.27012
6657,54.38846
6658,41.84755
6659,43.0057
6660,44.57036
6661,45.51916
6662,52.65342
6663,66.5776
6664,86.19878
6665,101.97707
6666,94.03093
6667,86.98971
6668,78.81302
6669,75.32581
6670,69.55242
6671,64.47042
6672,89.59489
6673,80.35273
6674,76.20245
6675,78.3668
6676,80.59222
6677,109.92274
6678,80.13743
6679,73.47167
6680,64.95963
6681,64.5404
6682,61.6637
6683,56.2375
6684,56.3506
6685,58.53118
6686,63.42875
6687,72.00531
6688,89.51816
6689,100.29388
6690,96.02717
6691,89.67136
6692,83.0948
6693,74.14982
6694,67.71707
6695,66.44591
6696,60.73648
6697,59.88672
6698,59.88593
6699,61.09084
6700,67.2664
6701,80.64735
6702,92.39168
6703,69.91171
6704,61.57394
6705,57.55679
6706,55.55665
6707,53.03777
6708,52.47972
6709,55.62605
6710,61.39928
6711,67.47313
6712,85.86536
6713,97.02666
6714,91.55161
6715,88.65193
6716,83.76195
6717,73.83262
6718,67.89084
6719,63.86493
6720,59.36039
6721,58.06573
6722,58.27378
6723,59.51447
6724,67.11549
6725,77.50921
6726,86.52817
6727,70.06508
6728,61.96288
6729,55.02436
6730,49.70613
6731,42.30644
6732,37.61511
6733,40.56513
6734,45.02344
6735,53.20955
6736,66.86016
6737,80.54785
6738,80.63898
6739,76.31563
6740,76.90169
6741,69.27094
6742,64.63691
6743,57.06301
6744,54.74796
6745,51.85977
6746,51.17478
6747,52.89619
6748,56.48614
6749,61.02797
6750,60.09112
6751,41.05547
6752,18.03241
6753,12.42752
6754,10.20916
6755,10.01488
6756,9.23809
6757,11.41687
6758,15.62773
6759,30.73569
6760,68.08711
6761,78.50128
6762,77.98216
6763,73.74381
6764,69.78929
6765,65.2119
6766,61.10745
6767,61.32271
6768,58.71688
6769,57.07909
6770,56.86013
6771,57.07359
6772,60.72818
6773,65.15373
6774,60.61942
6775,34.20512
6776,13.05765
6777,8.03282
6778,4.76918
6779,3.48077
6780,3.97308
6781,8.91789
6782,17.86105
6783,28.6273
6784,65.81122
6785,80.48422
6786,79.33901
6787,74.5053
6788,68.34761
6789,60.84804
6790,56.00888
6791,58.63681
6792,55.83141
6793,54.77545
6794,54.44604
6795,55.47399
6796,61.74128
6797,76.05743
6798,73.25214
6799,46.07085
6800,21.23821
6801,16.38637
6802,11.05401
6803,9.4113
6804,10.8398
6805,15.92453
6806,22.31064
6807,39.01239
6808,72.00074
6809,76.29521
6810,76.95429
6811,80.50035
6812,73.29717
6813,64.85433
6814,60.19771
6815,57.73038
6816,56.90785
6817,55.85227
6818,55.2175
6819,57.35491
6820,66.9087
6821,80.2529
6822,90.73152
6823,46.32178
6824,20.30541
6825,9.89441
6826,8.26992
6827,6.85775
6828,8.46964
6829,13.2398
6830,18.5335
6831,37.82345
6832,78.466
6833,90.61116
6834,87.96692
6835,83.50429
6836,80.28277
6837,70.76749
6838,64.00912
6839,69.71742
6840,62.24095
6841,60.72544
6842,59.16932
6843,59.31299
6844,68.45248
6845,82.08178
6846,83.75599
6847,57.00824
6848,37.299
6849,22.50185
6850,18.97295
6851,18.43304
6852,18.33091
6853,21.33659
6854,20.45963
6855,38.19224
6856,77.64568
6857,93.40427
6858,88.27189
6859,82.64468
6860,78.11959
6861,68.03233
6862,61.86076
6863,77.41082
6864,71.9756
6865,70.97217
6866,66.48069
6867,76.05266
6868,75.6445
6869,85.75866
6870,93.03846
6871,58.1249
6872,34.21112
6873,23.82046
6874,20.14897
6875,18.44708
6876,20.7987
6877,25.63113
6878,31.8736
6879,48.7205
6880,82.6802
6881,98.7597
6882,93.68135
6883,87.2473
6884,82.36977
6885,87.34856
6886,76.06854
6887,71.98794
6888,62.847
6889,61.8214
6890,60.73381
6891,62.68621
6892,74.40596
6893,84.38173
6894,92.74661
6895,58.52104
6896,31.3789
6897,24.67965
6898,22.24051
6899,21.95603
6900,28.33614
6901,30.53048
6902,50.08424
6903,59.75671
6904,89.83414
6905,111.06814
6906,100.95584
6907,88.85975
6908,86.09667
6909,86.43299
6910,78.45949
6911,70.93579
6912,71.07292
6913,63.16994
6914,59.99941
6915,59.67344
6916,64.16381
6917,70.6424
6918,70.23627
6919,62.99727
6920,21.83841
6921,16.91297
6922,15.10308
6923,16.95806
6924,27.63956
6925,32.47412
6926,46.23937
6927,59.31404
6928,86.99866
6929,104.74754
6930,86.45918
6931,81.94622
6932,80.87794
6933,74.67825
6934,68.63955
6935,71.4008
6936,69.28052
6937,61.47992
6938,60.75439
6939,60.60421
6940,62.28972
6941,68.70211
6942,68.0333
6943,71.02334
6944,30.89976
6945,22.53215
6946,15.39622
6947,12.38408
6948,12.63815
6949,15.23786
6950,26.2911
6951,40.98451
6952,74.36082
6953,88.90256
6954,84.58647
6955,76.56745
6956,67.52
6957,62.25
6958,61.50587
6959,58.77267
6960,56.42257
6961,54.45055
6962,54.66199
6963,56.31591
6964,64.00901
6965,81.46538
6966,84.04328
6967,55.8843
6968,40.67194
6969,22.13773
6970,23.04431
6971,20.15292
6972,12.58295
6973,23.0449
6974,32.60356
6975,52.73282
6976,81.24672
6977,96.99626
6978,91.27734
6979,84.56081
6980,84.01572
6981,70.45701
6982,71.2217
6983,66.80243
6984,59.3578
6985,58.17683
6986,58.096
6987,64.98
6988,69.53
6989,91.46241
6990,87.14
6991,63.24172
6992,51.08928
6993,37.30269
6994,35.62548
6995,29.93572
6996,29.66176
6997,33.09215
6998,40.69542
6999,58.10803
7000,81.94988
7001,107.86914
7002,95.93
7003,87.33
7004,81.61
7005,71.71013
7006,66.77949
7007,57
7008,55.13331
7009,54.13848
7010,54
7011,55.93
7012,63.99
7013,82.1
7014,92.20522
7015,61.31517
7016,48.36317
7017,51.97965
7018,40.82318
7019,42.21317
7020,42.81077
7021,43.50413
7022,48.46217
7023,65.37401
7024,81.58749
7025,99.37051
7026,87.24
7027,80.26
7028,76.8
7029,68.6474
7030,63.98
7031,60.52071
7032,54.02834
7033,53.36
7034,53.55644
7035,55.13
7036,64.76193
7037,77.27102
7038,87.80747
7039,57.86233
7040,47.04651
7041,40.81239
7042,38.1138
7043,38.23402
7044,41.84035
7045,44.52171
7046,51.92516
7047,62.63858
7048,85.94125
7049,108.59387
7050,91.34542
7051,80.83
7052,78.09554
7053,71.12239
7054,66.3205
7055,59.6
7056,55.13
7057,52.5885
7058,52.28552
7059,54.47672
7060,63.66
7061,72.23112
7062,79.93
7063,61.30584
7064,45.9217
7065,38.39606
7066,38.42085
7067,36.97634
7068,35.89041
7069,35.47717
7070,34.5288
7071,48.00112
7072,79.29994
7073,89.98688
7074,81.14674
7075,77.4344
7076,73.12148
7077,62.11
7078,62.72626
7079,60.35316
7080,55.646
7081,53.93215
7082,52.62767
7083,53.6428
7084,58.48544
7085,66.15523
7086,71.38807
7087,52.65077
7088,34.41495
7089,19.91964
7090,14.33418
7091,19.8129
7092,11.90968
7093,11.04139
7094,17.8578
7095,38.05192
7096,68
7097,78.71963
7098,71
7099,70
7100,67.64
7101,63
7102,61.08143
7103,65.01605
7104,64.77185
