,energy_in,energy_out,soc,charge_bool,discharge_bool,profit_timeseries,cumulative_profit,cumlative_cycle_rate,cumlative_profit
83,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
84,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
85,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
86,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
87,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
88,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
89,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
90,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
91,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
92,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
93,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
94,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
95,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
96,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
97,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
98,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
99,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
100,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
101,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
102,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
103,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
104,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
105,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
106,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
107,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
108,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
109,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
110,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
111,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
112,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
113,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
114,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
115,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
116,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
117,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
118,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
119,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
120,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
121,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
122,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
123,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
124,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
125,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
126,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
127,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
128,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
129,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
130,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
131,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
132,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
133,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
134,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
135,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
136,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
137,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
138,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
139,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
140,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
141,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
142,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
143,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
144,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
145,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
146,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
147,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
148,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
149,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
150,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
151,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
152,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
153,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
154,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
155,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
156,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
157,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
158,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
159,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
160,0.0,0.0,19.223806,0.0,1.0,0.0,-355.08751,187.75487,152383.2093192469
161,0.0,10.0,9.2238058,0.0,1.0,1031.395,676.30749,188.25487,153414.6043192469
162,0.0,5.3790447,3.8447612,0.0,1.0,463.83011,1140.1376,188.52382,153878.4344292469
163,0.0,0.0,3.8447612,0.0,1.0,0.0,1140.1376,188.52382,153878.4344292469
164,0.0,0.0,3.8447612,0.0,1.0,0.0,1140.1376,188.52382,153878.4344292469
165,0.0,0.0,3.8447612,0.0,1.0,0.0,1140.1376,188.52382,153878.4344292469
166,0.0,0.0,3.8447612,0.0,1.0,0.0,1140.1376,188.52382,153878.4344292469
167,0.0,0.0,3.8447612,0.0,1.0,0.0,1140.1376,188.52382,153878.4344292469
0,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
1,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
2,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
3,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
4,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
5,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
6,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
7,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
8,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
9,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
10,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
11,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
12,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
13,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
14,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
15,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
16,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
17,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
18,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
19,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
20,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
21,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
22,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
23,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
24,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
25,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
26,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
27,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
28,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
29,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
30,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
31,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
32,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
33,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
34,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
35,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
36,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
37,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
38,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
39,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
40,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
41,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
42,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
43,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
44,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
45,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
46,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
47,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
48,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
49,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
50,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
51,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
52,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
53,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
54,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
55,0.0,0.0,3.8447612,0.0,1.0,0.0,0.0,188.52382,153878.4344292469
56,5.3740422,0.0,9.2188034,1.0,0.0,-160.96002,-160.96002,188.79252,153717.4744092469
57,10.0,0.0,19.218803,1.0,0.0,-249.69437,-410.65438,189.29252,153467.7800392469
58,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
59,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
60,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
61,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
62,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
63,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
64,0.0,0.0,19.218803,0.0,1.0,0.0,-410.65438,189.29252,153467.7800392469
65,0.0,5.3750428,13.843761,0.0,1.0,627.14725,216.49287,189.56127,154094.9272892469
66,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
67,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
68,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
69,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
70,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
71,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
72,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
73,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
74,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
75,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
76,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
77,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
78,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
79,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
80,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
81,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
82,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
83,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
84,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
85,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
86,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
87,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
88,0.0,0.0,13.843761,0.0,1.0,0.0,216.49287,189.56127,154094.9272892469
89,0.0,10.0,3.8437607,0.0,1.0,1294.7789,1511.2717,190.06127,155389.7061892469
90,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
91,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
92,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
93,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
94,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
95,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
96,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
97,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
98,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
99,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
100,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
101,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
102,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
103,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
104,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
105,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
106,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
107,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
108,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
109,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
110,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
111,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
112,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
113,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
114,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
115,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
116,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
117,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
118,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
119,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
120,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
121,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
122,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
123,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
124,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
125,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
126,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
127,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
128,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
129,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
130,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
131,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
132,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
133,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
134,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
135,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
136,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
137,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
138,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
139,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
140,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
141,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
142,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
143,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
144,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
145,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
146,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
147,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
148,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
149,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
150,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
151,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
152,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
153,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
154,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
155,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
156,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
157,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
158,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
159,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
160,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
161,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
162,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
163,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
164,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
165,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
166,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
167,0.0,0.0,3.8437607,0.0,1.0,0.0,1511.2717,190.06127,155389.7061892469
0,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
1,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
2,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
3,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
4,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
5,0.0,0.0,3.8437607,0.0,1.0,0.0,0.0,190.06127,155389.7061892469
6,0.0,0.00099637215,3.8427643,0.0,1.0,0.079575761,0.079575761,190.06132,155389.7857650079
7,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
8,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
9,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
10,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
11,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
12,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
13,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
14,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
15,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
16,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
17,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
18,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
19,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
20,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
21,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
22,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
23,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
24,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
25,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
26,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
27,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
28,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
29,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
30,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
31,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
32,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
33,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
34,0.0,0.0,3.8427643,0.0,1.0,0.0,0.079575761,190.06132,155389.7857650079
35,5.3710573,0.0,9.2138216,1.0,0.0,-58.277892,-58.198316,190.32987,155331.50787300788
36,10.0,0.0,19.213822,1.0,0.0,-100.08765,-158.28597,190.82987,155231.42022300788
37,0.0,0.0,19.213822,0.0,1.0,0.0,-158.28597,190.82987,155231.42022300788
38,0.0,0.0,19.213822,0.0,1.0,0.0,-158.28597,190.82987,155231.42022300788
39,0.0,0.0,19.213822,0.0,1.0,0.0,-158.28597,190.82987,155231.42022300788
40,0.0,0.0,19.213822,0.0,1.0,0.0,-158.28597,190.82987,155231.42022300788
41,0.0,10.0,9.2138216,0.0,1.0,724.56681,566.28085,191.32987,155955.98703300787
42,0.0,5.3710573,3.8427643,0.0,1.0,386.59546,952.87631,191.59843,156342.58249300788
43,0.0,0.0,3.8427643,0.0,1.0,0.0,952.87631,191.59843,156342.58249300788
44,0.0,0.0,3.8427643,0.0,1.0,0.0,952.87631,191.59843,156342.58249300788
45,0.0,0.0,3.8427643,0.0,1.0,0.0,952.87631,191.59843,156342.58249300788
46,0.0,0.0,3.8427643,0.0,1.0,0.0,952.87631,191.59843,156342.58249300788
47,0.0,0.0,3.8427643,0.0,1.0,0.0,952.87631,191.59843,156342.58249300788
